Dates,1Y,2Y,3Y,5Y,7Y,10Y,20Y,30Y
1966-09-30,0.006683166841689329,,0.01358801487245295,0.019273036971676087,,0.031085522866308713,,
1966-10-31,0.005626335535163361,,0.008780730639686147,0.009505398062001902,,0.007976732959798156,,
1966-11-30,0.0049130866519500075,,0.0017187368547920579,0.0016845680628702754,,-0.007420020184147503,,
1966-12-30,0.008427800405238332,,0.019085917700207018,0.025353323171642902,,0.042834836438657695,,
1967-01-31,0.00745558309516329,,0.01243643525619062,0.00958586839831236,,0.013346555546369378,,
1967-02-28,0.0025306601052836114,,-0.0005173932724180412,-0.0009452716621847449,,-0.01185493059768808,,
1967-03-31,0.009517537497909595,,0.01731180793775133,0.01979761319206367,,0.02147627910396524,,
1967-04-28,0.003289145892942818,,-0.0037482113976160325,-0.009316894239526712,,-0.01794545589145941,,
1967-05-31,0.003030222623011526,,0.003460718307996247,0.003850723023570035,,0.0015578442402055868,,
1967-06-30,-0.0035381992041003756,,-0.010071510851584671,-0.02264183781762413,,-0.026902371025434586,,
1967-07-31,0.0033426813965417076,,0.006302233394788819,0.014296870301110792,,0.008874078209996777,,
1967-08-31,0.002789342133351634,,-0.0049283350157834525,-0.005181764256442727,,-0.004167132032453007,,
1967-09-29,0.0036151640239358487,,0.0035611628937718956,0.0026383232890069717,,0.0012415757875003373,,
1967-10-31,0.002526751434924268,,-0.0019640897819844278,-0.00989433779464585,,-0.020106062890330116,,
1967-11-30,0.002863581973007635,,0.0029845584762429487,0.0025346118735652015,,-0.0028649280120244176,,
1967-12-29,0.0036227090758033965,,0.001714467669487497,0.0042630572213373085,,0.007665865095496647,,
1968-01-31,0.008219539485324208,,0.012192170811107642,0.01452970315720201,,0.016802600436154114,,
1968-02-29,0.003743033876892859,,0.0010437600657032533,0.003661853357525621,,0.0029958851975576215,,
1968-03-29,0.0030070927778537925,,0.0008909304268570385,-0.003470019846715264,,-0.010293295812389813,,
1968-04-30,0.0009486877679975505,,-0.0008229407511377926,-0.003696061476238438,,0.006175572056697073,,
1968-05-31,0.00434049418452215,,0.006454428485360927,0.004415348483732374,,-0.004217826420306812,,
1968-06-28,0.006235831397891245,,0.00906968545372899,0.0124854405468803,,0.021462186196010983,,
1968-07-31,0.008423502444928625,,0.012718652720449948,0.017138049620281818,,0.023814950433467076,,
1968-08-30,0.005089811574851245,,0.007662765975831425,0.005324005484358837,,0.002109389758646985,,
1968-09-30,0.004327895275419095,,0.0024977379283014395,0.004455829106839726,,-0.0008730580235200458,,
1968-10-31,0.002488365690856201,,0.0012315626042182716,0.0006398126237546792,,-0.004518787016968762,,
1968-11-29,0.00354285655739773,,0.0026542893232907655,-0.0017991616584619224,,-0.008037771267233299,,
1968-12-31,-0.0012381647115560592,,-0.01487436135121281,-0.020397279319996495,,-0.022710421261789224,,
1969-01-31,0.005668718549436978,,0.008055962890255064,0.006380510593523952,,0.0027981482413565527,,
1969-02-28,0.0046652926367112164,,-0.0011871925689749929,-0.0006961702669863565,,-8.012197271875739e-05,,
1969-03-28,0.006995546840556304,,0.01106325695761225,0.00855399958230158,,0.0021610885497233136,,
1969-04-30,0.00516836396034337,,0.004038742735922761,0.004735109350623416,,0.012463470469345208,,
1969-05-29,0.0017551611581092053,,-0.004737376464155638,-0.007956958052653132,,-0.020494917774551608,,
1969-06-30,-0.002751518998321078,,-0.0076757444760697895,-0.006399355883918435,,-0.00675510083450328,,
1969-07-31,0.00619427277410558,,0.003495330876596721,0.005638479650491801,,0.010480191661786108,,
1969-08-29,0.0054912215831549906,,0.004083363864880625,-0.00046899958959685045,-0.008530429631976338,-0.006622378406831633,,
1969-09-30,0.002953453885548631,,-0.013210014056454136,-0.029050199001763335,-0.033501680893787474,-0.040018984506108066,,
1969-10-31,0.010192545273396199,,0.025328065422711054,0.03498859055502057,0.047251845218372876,0.04746696816990902,,
1969-11-28,0.002131422380646496,,-0.0006789446919463842,-0.005317839194758822,-0.006611177150896532,-0.018419514116059375,,
1969-12-31,0.004046615868667363,,-0.01239587905189606,-0.017776189264464094,-0.017125622965611563,-0.03315830880134811,,
1970-01-30,0.008156726262579015,,0.01032326076977511,0.004620299818804265,-0.006334661936063256,0.015274301697748996,,
1970-02-27,0.01568880039653799,,0.032919884049418605,0.04663077943082377,0.05063300162081403,0.06887089109646574,,
1970-03-31,0.007577781920616903,,0.009502373913592013,0.008754580228262646,0.002510316532068683,-0.006993174265567125,,
1970-04-30,-0.0015095721510082895,,-0.013470347288502382,-0.02209765199277894,-0.03359883800754141,-0.043042081820870985,,
1970-05-29,0.006825141514929006,,0.007630988054071431,0.011229587881110762,0.012192195222099822,-0.002459894115366457,,
1970-06-30,0.00834250584118647,,0.008107660459806256,0.008719127015239062,0.009465680285802469,0.025121834285871888,,
1970-07-31,0.009469074826509258,,0.012981520444456936,0.013970311354851144,0.016396765766898694,0.02730118592131425,,
1970-08-31,0.007054259469469691,,0.009935782677344317,0.01139521249116981,0.0092972285590272,-0.0016145942662962186,,
1970-09-30,0.007809526630989269,,0.016134066216579267,0.017100528753687075,0.016286272442871626,0.020109163996543375,,
1970-10-30,0.007874124096530257,,0.008761131633269347,0.011549349587870397,0.011292412577684499,0.003101444417291754,,
1970-11-30,0.016072084659885733,,0.03605004641293953,0.051003210690683635,0.05352263317676944,0.06895787247026619,,
1970-12-31,0.0051854915833648195,,0.0014764473394627323,0.005280353161874031,0.01240951033466049,0.004531526130902082,,
1971-01-29,0.010375792205844798,,0.018190219231481078,0.013348818631251692,0.015170540851671795,0.036015841089526504,,
1971-02-26,0.008300123834701627,,0.017904514349208537,0.022828484493068457,0.021425806879863736,0.0012740879891718396,,
1971-03-31,0.0009762326156664462,,0.011547809772296077,0.01737419780533653,0.02904576281291309,0.05236832439203275,,
1971-04-30,-0.0042826267948078214,,-0.027457431251422387,-0.03757446864187436,-0.03946140597656001,-0.03499693957724739,,
1971-05-28,0.0007146460432391219,,0.0007221244441537552,-0.0017281931486411238,-0.007593824469097228,-0.016569057708243927,,
1971-06-30,-0.0054909161083534185,,-0.017314285226394544,-0.02005851811215584,-0.023047905105663336,-0.01741667999314868,,
1971-07-30,0.005584008129188617,,0.003912601583076633,0.0014504831877524681,0.0023589867580431608,-0.005178143482064291,,
1971-08-31,0.013010383062447726,,0.032975257061922024,0.043806665565366255,0.04950590707813683,0.04822311033370949,,
1971-09-30,0.004385341673863547,,0.005777824908763906,0.005342690428102201,0.011757977278077723,0.026055395909156426,,
1971-10-29,0.009904002461644506,,0.017330020275671053,0.016834715315346263,0.017394313941410902,0.014594122279222745,,
1971-11-30,0.0027236661558590787,,0.0019170519015415132,0.0021649226284158824,-0.004666035197627176,0.00032688348313050146,,
1971-12-31,0.00655372806483465,,0.010832842421536532,0.01934016018236698,0.016227140007247728,0.007789957331623826,,
1972-01-31,0.004532528421660406,,-0.00033111302769594554,-0.0060376263097621655,-0.006344128731389702,-0.009809894227629679,,
1972-02-29,0.0037405617524200923,,0.005665433914511494,0.007641608281893078,0.010529023542123745,0.008636887235703175,,
1972-03-30,-0.0032281873458927836,,-0.011171044440215029,-0.01281164190350711,-0.0067728531196223195,-0.0009613950247228156,,
1972-04-28,0.008615010889104624,,0.012232327298346696,0.013845907188486023,0.009468733542901658,0.0034944695448861575,,
1972-05-31,0.003496641426146543,,0.007736866585928199,0.00901741397365323,0.00941769996752215,0.011644080296288902,,
1972-06-30,-0.0007072810297953597,,-0.004514375529242715,-0.004079964200469564,-0.0023406845423290983,-0.00240187946527825,,
1972-07-31,0.007125043785098607,,0.006035681082104284,0.00570916787386421,0.006085526298362471,0.007194783539011281,,
1972-08-31,-0.0011691202037174742,,-0.0019026042264933154,-0.004710750867268682,-0.008745473333491537,-0.016498636260878632,,
1972-09-29,0.00254383341500147,,0.003813052347715258,0.006289709231218837,0.0062582478069034934,-0.0034099537016437226,,
1972-10-31,0.006060991901548274,,0.0046354347472475415,0.004173500683816505,0.00624323894673689,0.014781650975998905,,
1972-11-30,0.005219343932525589,,0.007287742103463121,0.008385104886089739,0.01350461323583007,0.014735899087722638,,
1972-12-29,0.0014516270571107671,,0.00010910402059031797,-0.0008642721457757913,-0.0016186137171231034,-0.004288426701680821,,
1973-01-31,0.0010222213390210352,,-0.0028467539995952937,-0.0027874261294373,-0.002586109551833142,-0.004130962102396608,,
1973-02-28,0.0019652169450260957,,-0.002572731207312438,-0.006254568546566931,-0.008347955058628875,-0.0018549064279697774,,
1973-03-30,-0.0005268669846264039,,0.0015566193415762501,0.002153402664327862,0.0010525021754776039,-0.001038330135283314,,
1973-04-30,0.008265255184840439,,0.0076549445027256574,0.008813966811152834,0.006011630265607103,0.007593676273058132,,
1973-05-31,0.002365086389710787,,0.0044643949399442995,0.003383712725741642,-0.000498206858569765,-0.010712960867646833,,
1973-06-29,0.0007602505023431004,,-0.000151254682545353,0.0005640674980382499,0.002296573908991624,0.004891221978898779,,
1973-07-31,-0.00343641138493651,,-0.018201167750673167,-0.03242084548382066,-0.03213192848816055,-0.027610815154032155,,
1973-08-31,0.010574515028493376,,0.021017766017016985,0.030706951082485973,0.029582275229123895,0.018666657646908273,,
1973-09-28,0.015294854751489605,,0.023663563117140723,0.029316923412383226,0.02958577219240168,0.031079865150484234,,
1973-10-31,0.008578470131889096,,0.0047084060653309,0.0021447335647086256,0.003316348917957206,0.019292556121333695,,
1973-11-30,0.0052087120636879446,,0.00629530303760501,0.0067353714360524715,0.008798075386153612,0.006860893560040044,,
1973-12-31,0.005698931129527702,,0.004448369177898143,0.003007052606495684,0.006019296388732144,-0.009351269591719249,,
1974-01-31,0.007461147984935303,,0.0042207149767529584,0.0022400398974211557,-0.005295444984947468,-0.001457386660670642,,
1974-02-28,0.00539929254572395,,0.00400164012432377,0.0027171481272326077,0.0018487089230785779,0.004948288007893985,,
1974-03-29,-0.004518135191106737,,-0.016390636371770337,-0.0209472634701401,-0.02348344683958112,-0.02158983559741336,,
1974-04-30,0.001308920044673421,,-0.006331362659196043,-0.015818058042793088,-0.01354710906708369,-0.010985183426059735,,
1974-05-31,0.009620873154883726,,0.011536762065722468,0.012610278616293899,0.009038989469800624,0.015893460003866534,,
1974-06-28,0.0056057548252279425,,0.0009531612477873227,-0.0041619262222323174,-0.0024509584903731367,-0.0021348765449742306,,
1974-07-31,0.0059883041394657,,0.0008923882512911277,0.0015643767720202265,-0.0022703332319848834,-0.010635275919128719,,
1974-08-30,0.0009804289913052078,,0.004350348436837611,0.00012209634250734942,-0.0025975865129122,-0.0083040182402843,,
1974-09-30,0.02106665170669244,,0.022419616462164442,0.030423542786873353,0.029045904386617295,0.01812418273557516,,
1974-10-31,0.009031038889216055,,0.00930699775319909,0.010891314834668535,0.01597647014486189,0.01668609996309694,,
1974-11-29,0.008730946050178424,,0.01860654009567798,0.021897227963774062,0.019138112487245347,0.016638280008145424,,
1974-12-31,0.008875679273260854,,0.009921429429210718,0.014259189623312556,0.0201495599113682,0.02298717635942083,,
1975-01-31,0.014668780767205614,,0.015327936244470212,0.00674920357716257,0.0006063016584763674,-0.0029507845139823113,,
1975-02-28,0.00823569254317826,,0.014569693500625073,0.014547163464972956,0.009209596559838492,0.010928173224266579,,
1975-03-31,0.0018133399344675287,,-0.006215699196319707,-0.00909074145351542,-0.014353374657484756,-0.030239182861754404,,
1975-04-30,0.0006234366234770974,,-0.014254072646286812,-0.01830692113196393,-0.01678759167297034,-0.013295756608195493,,
1975-05-30,0.012627951502001035,,0.023604211898534705,0.02738321302166943,0.0268480993006285,0.025104399436357557,,
1975-06-30,-0.0017641945502983882,,-0.0011019945125196567,-0.0022631254542419634,0.0042105241472569985,0.011899879064715615,,
1975-07-31,0.0009373879364452586,,-0.0053946615231973685,-0.00362767148934866,-0.0070912761809584874,-0.009504967056641339,,
1975-08-29,0.00438747572678116,,0.004600304455541746,0.0029103134147884626,0.004982633730719197,0.005251816466146139,,
1975-09-30,0.0037517047848833864,,-0.002404801769225475,-0.003670254223361796,-0.00774545270344159,-0.010405605998659771,,
1975-10-31,0.020137371635841853,,0.03349327782203173,0.0379895524952282,0.04063813400007669,0.04644935137904563,,
1975-11-28,0.0015028399066584943,,-0.0002325561262902877,-0.0033973959016587044,-0.007164137980408323,-0.008927681337971106,,
1975-12-31,0.009985992190948617,,0.018650881889934405,0.02271475823283314,0.027931667791737145,0.03293124014872743,,
1976-01-30,0.009504023738096444,,0.009903050452939731,0.008889461996524536,0.0024996014728074193,0.0035252501947373705,,
1976-02-27,-0.00030669731649464617,,0.00018391050474111416,0.004775129735422081,0.009950765981934966,0.008329285169510037,,
1976-03-31,0.005912386914729529,,0.009154199317790915,0.008861077973439118,0.012045730451971944,0.013837932784377494,,
1976-04-30,0.0046909701186604825,,0.007230783222530144,0.007994433198368695,0.008228512132814381,0.0054842296533851795,,
1976-05-28,-0.00033511208676746587,,-0.009174366317383057,-0.011584053357598632,-0.013126435193439544,-0.013204005540185774,,
1976-06-30,0.00800468949139844,,0.01282722847315278,0.014386142069050629,0.01484705317079851,0.013232500302960672,,
1976-07-30,0.0082238286247677,0.01064244865450164,0.011864559034723615,0.010577269566495242,0.008349041830161587,0.006325245736700458,,
1976-08-31,0.006900672283317901,0.009722400423822598,0.014084257997456556,0.018778673166608223,0.019634505208679882,0.02016665080893272,,
1976-09-30,0.005845957830860016,0.00829128535165015,0.009111169099696531,0.010296156791319108,0.010831089217147824,0.013789473542380188,,
1976-10-29,0.007168411205369896,0.01050084772095341,0.01245367687050668,0.016899111043994743,0.015125524918575127,0.015149547817869176,,
1976-11-30,0.009360472937750861,0.01593345580287617,0.02200461763025196,0.03669366408798344,0.050556580728021154,0.03546890603986397,,
1976-12-31,0.0048322215719973985,0.005848848096062815,0.004357114577726772,0.0015616616063535058,0.004080703184567755,0.020041785612435033,,
1977-01-31,-0.0021804851529574915,-0.010476431066301271,-0.016047029869751164,-0.023349597499999566,-0.03364395641629479,-0.03436242342701313,,
1977-02-28,0.004519291806374559,0.006795466963295999,0.00526169427684775,-0.0006093239040645636,0.0020301727424300443,0.0025125084355214675,,
1977-03-31,0.005933285623354072,0.006181387441471334,0.007361845586147554,0.007282588473179269,0.006909217483416854,0.008088726404744352,,0.00743290427908188
1977-04-29,0.002631614975279676,0.0025616425477487785,0.004151375460309928,0.00725288606403193,0.0036753587539635675,0.003908025048557634,,0.0051197963260386364
1977-05-31,0.0022671018498108897,0.004265729157066272,0.004444950871786435,0.006810714305854188,0.010706975042125038,0.01088314609037701,,0.013271228533312779
1977-06-30,0.0059912427458167885,0.006795466963295999,0.009465665381490634,0.012604399442744354,0.014480576789922052,0.018656112887221195,,0.0253530407234526
1977-07-29,0.0002719639631806756,-0.002488763655741119,-0.004727918092658445,-0.007990466167618311,-0.009213741308897754,-0.009293482661959663,,-0.009927670823042196
1977-08-31,0.0038145768857657633,0.00366737952217845,0.004905147746091697,0.009381477965970057,0.015087488766044167,0.01581118282148469,,0.020474496212515788
1977-09-30,0.002531305270753545,0.0012754134101727146,9.346636651228896e-07,-0.0013146492250629795,-0.0022645059777110805,-0.0030920894705712934,,-0.0031289719024223555
1977-10-31,0.0019923166015625507,-0.0016702601418123386,-0.004660082314101247,-0.007534125393329541,-0.008883923411350267,-0.0083223347243825,,-0.010799978256619049
1977-11-30,0.0068300378636626646,0.007952296339486,0.009031991463819954,0.009255460744967355,0.010886955738896286,0.01097888721480705,,0.006301917960996883
1977-12-30,0.005067709878907163,0.0038061452102931283,0.0022188709491518708,-0.0013140753937116536,-0.005032404027639787,-0.009450889791178013,,-0.01581641775815072
1978-01-31,0.003202586979356583,0.0014501737910946882,0.0005486904639721075,-0.0011416079344882966,-0.002728356487281751,-0.004501582185445529,,-0.00998011158290672
1978-02-28,0.005335009732855275,0.0042700622218742055,0.0027673350565302073,0.0006162880386973007,3.526831571971333e-05,-0.0003288136331590956,,-0.0011051963739013787
1978-03-31,0.004513435743439292,0.003826759271237238,0.002875493020366961,0.0019338223662933058,0.0011865785718492925,-0.0008840342677011336,,-0.0020750953973403537
1978-04-28,0.004120329462986323,0.001502506499187867,0.002475431126830123,0.0016353240500834123,0.0007657340018899246,0.0005558535999663026,,0.00018651606595784196
1978-05-31,0.004121891187197853,0.003801465290218606,0.0008321135657318933,-0.0010091986555686172,-0.003213317772321999,-0.005228435807581205,,-0.005012485338382992
1978-06-30,0.0025926239792530663,0.00030541876600641065,-0.0017321447028397692,-0.001995287045784496,-0.0014887335746308573,-0.0062805799119469725,,-0.005844971844557534
1978-07-31,0.007161457887597292,0.00697960217587462,0.008368503201462431,0.00840515331469558,0.009411611141653063,0.010881156539517498,,0.013387868354207837
1978-08-31,0.005394589351919362,0.006971887389133066,0.009088364968265095,0.00837576433184035,0.008858480005422033,0.01824523820625082,,0.017796794475219164
1978-09-29,0.003966045898788287,0.0026473878431099492,0.003943390822130294,0.0036046332173878095,0.0006119475420988769,-0.004391171254056705,,-0.00901305458165542
1978-10-31,-0.0023711766971011095,-0.006456637681121825,-0.013693818160156059,-0.018433297449441773,-0.016111973214946864,-0.01861020486402138,,-0.01958846178112953
1978-11-30,0.006460961453849375,0.006555880728112026,0.011479164542063925,0.015976947417768166,0.012307275792839334,0.013713825655136557,,0.014503112011655116
1978-12-29,0.003964481445764089,0.00032873856576748703,-0.00331659699870557,-0.007423386311638312,-0.009293008897675887,-0.01131118344454622,,-0.009270508612105608
1979-01-31,0.012181026410623526,0.01380446511703668,0.018525636224880536,0.022044329052694513,0.022767443106061127,0.02040248873101291,,0.01878765684470853
1979-02-28,0.006368121964592119,0.003441049265780307,0.000118213127159011,-0.005902621731244693,-0.007302499495122589,-0.006828394491544259,,-0.015981183968684375
1979-03-30,0.009594731237889613,0.010804692249187897,0.010310893572754585,0.011325519289385824,0.011422531346111642,0.01121180311444939,,0.013478749807156442
1979-04-30,0.007079900528083478,0.0045227050268314235,0.002741981179311512,0.0011842086011130543,-0.00215337504743153,-0.00784799685849282,,-0.012651356680677952
1979-05-31,0.01145703270988324,0.013929036629015772,0.015934581645746446,0.019656927722572114,0.023315900520670233,0.026424501933186482,,0.021890567089651734
1979-06-29,0.012301820475553575,0.01788745642990804,0.01803600168418827,0.01910930608769037,0.02165978223258918,0.02373791490677708,,0.03403505360644604
1979-07-31,0.00452207445535541,0.001361664087624567,0.0002784950543239187,-0.0026954968212042065,-0.007044579371360477,-0.005762305811083773,,-0.009204227693389612
1979-08-31,0.002260302687162498,-0.001557288417885416,-0.004884835015858065,-0.006990884072417065,-0.0067036437621923635,-0.0073684959040529316,,-0.002941015388441526
1979-09-28,0.004883830606952685,0.0034347153836220353,0.002171327038150772,0.0028671323408839297,-0.0005100685942885009,-0.00519825090665532,,-0.00863797300595378
1979-10-31,-0.008717847489787973,-0.02391362735194863,-0.03606912639622181,-0.05353941090067138,-0.060120583108902684,-0.06537768724532739,,-0.07331869479695154
1979-11-30,0.01874643643151841,0.021902002327371835,0.03283682737926322,0.0380636215443034,0.033271485484423366,0.029564756246783827,,0.017586751142459937
1979-12-31,0.010923237037660542,0.010668517436668723,0.009965163810653483,0.010578538371518294,0.01269685481066844,0.011327771660831178,,0.006171197394201977
1980-01-31,0.0033958748567740767,0.000260432776439478,-0.005291002179497301,-0.01836241595466233,-0.026913320660977832,-0.0375420622642202,,-0.07028308183130001
1980-02-29,-0.014886395435022714,-0.03737779843181273,-0.05379796354364915,-0.0698920796133927,-0.07420947780585925,-0.0738000255724762,,-0.07536209074739386
1980-03-31,0.009168440816969119,0.013139157063515766,0.018267632111950743,0.016611223032257486,0.025789227889005447,0.014494223543711745,,0.00495977726796938
1980-04-30,0.053284185036362106,0.07877337056015338,0.0882494807314315,0.10901235415918657,0.11246785642822982,0.13168844116953007,,0.14874066541499623
1980-05-30,0.028879421605038976,0.035900239825307274,0.04406575197428873,0.04574070512492994,0.04152029520367702,0.04051259714949831,,0.058392104110707034
1980-06-30,0.01002198166672765,0.012247036934877819,0.009683611543152766,0.02306498874211245,0.0260679364664255,0.018114355722719695,,0.04538106369059524
1980-07-31,-0.0006186881356598888,-0.005541247441580523,-0.011261885891153763,-0.015280837273972987,-0.023109647603091345,-0.031083744298050327,,-0.05916733791389443
1980-08-29,-0.007533618763034417,-0.019289414153564687,-0.02822537087108829,-0.04735781187814579,-0.04779155926018684,-0.0359052902285986,,-0.030086571211499956
1980-09-30,-0.0006861676149533099,-0.0037099587147514683,-0.004693605724041771,0.0012556830930537267,-0.0013664219766878977,-0.008426715998150609,,-0.025431927088600315
1980-10-31,-0.002605506488072955,-0.005909337258132947,-0.011697979002115597,-0.020713707196890477,-0.02167450388624667,-0.023441249058830525,,-0.031191302223387465
1980-11-28,-0.0002518079535604801,-0.0066170266239697325,-0.0064515602785748085,-0.003985438276022216,-0.0034460597459510965,-0.004440608587759573,,0.0026071985776750226
1980-12-31,0.02249056659215064,0.028923906064001793,0.03091498173015195,0.03031042654212271,0.02713086044410125,0.026491042977341332,,0.037932636389845
1981-01-30,0.009709839431085212,0.00699856752871526,0.00541324507843884,0.002475262488680927,-0.0008891442259611245,-0.003941281537384399,,-0.013743666880427411
1981-02-27,0.006100467595636193,-0.002819018707398958,-0.010420207138699124,-0.022677625905626993,-0.026380660153386984,-0.029272189572456874,,-0.0397375495658586
1981-03-31,0.02445749306290312,0.026173116450779268,0.027122653582935186,0.023933885765775126,0.023184978379775796,0.027124561671250734,,0.03543175856299035
1981-04-30,-0.008280200180073822,-0.01614929004616919,-0.02138279395771437,-0.025011317145901102,-0.02972164501791041,-0.03920799848632541,,-0.057005376112404534
1981-05-29,0.016281206376871173,0.018780510336969827,0.020106010302940656,0.027446837720541333,0.03841819933748476,0.04465719131450531,,0.056694404032635475
1981-06-30,0.011078594278954502,0.00707363197259709,0.005226718623013236,0.002052144512442985,-0.01057005002670637,-0.008222017168582016,,-0.007087511800766919
1981-07-31,0.0014300921970258986,-0.007168577966478052,-0.012315092380476343,-0.021501436160096848,-0.018732713264250866,-0.029491724954609947,,-0.0339416903841145
1981-08-31,0.00562334743655627,-0.0016366876202081268,-0.0034082109451434943,-0.016345519270185068,-0.022221907982451328,-0.024504306007487466,,-0.040895277611783576
1981-09-30,0.015856612997368538,0.01360881685033401,0.009994932423361452,0.007267334694401154,-0.0015318526840521886,-0.008806839289932923,,-0.014419016212011934
