Dates,1Y,2Y,3Y,5Y,10Y,spread
2016-05-31,0.01508,0.015006832494710083,0.01454379097342292,0.03396278994170139,0.10090061077850919,0.0858206107785092
2016-06-30,0.012929999999999999,0.012491685000593986,0.011839863588558222,0.027254379325503453,0.08100420529302052,0.06807420529302052
2016-07-29,0.012570000000000001,0.012195355651220026,0.011543334613871262,0.025141460700593005,0.07588194180782164,0.06331194180782164
2016-08-31,0.01315,0.013261683723360576,0.012866894935041725,0.02820089257454446,0.07981734725178108,0.06666734725178108
2016-09-30,0.01343,0.012452346532966155,0.011474596525630938,0.025832596784839665,0.07829547875668137,0.06486547875668137
2016-10-31,0.01417,0.015016906904899778,0.01350870731775717,0.031699118834050646,0.09230913189758227,0.07813913189758227
2016-11-30,0.01647,0.017575040683004424,0.017309367269038513,0.04342823835260974,0.1180728658349227,0.1016028658349227
2016-12-30,0.01562,0.01693629259874417,0.016365361345947883,0.0407424728248456,0.11749842536645484,0.10187842536645485
2017-01-31,0.014929999999999999,0.017556875794769965,0.01736875838198526,0.041909504648583125,0.12155603361322126,0.10662603361322126
2017-02-28,0.014530000000000001,0.017321247248719394,0.01785104359050036,0.04215522415988591,0.12165362997853882,0.10712362997853882
2017-03-31,0.01464,0.01689784310296854,0.018254552016929083,0.04206670116603191,0.124589855188531,0.109949855188531
2017-04-28,0.014490000000000001,0.01692755738937342,0.01837268434485973,0.04255758544536624,0.12458825796911827,0.11009825796911826
2017-05-31,0.014490000000000001,0.01678972752060179,0.01842199121977736,0.04402032808743187,0.1276165448857124,0.11312654488571239
2017-06-30,0.014650000000000002,0.017852473696704303,0.018175152061723314,0.043635554467516074,0.12458211151763357,0.10993211151763357
2017-07-31,0.01399,0.018148908920934896,0.01911931158912463,0.04417404988864575,0.12492113398358053,0.11093113398358052
2017-08-31,0.01466,0.01841321750919661,0.018990663094691794,0.04543776607602104,0.12677331515257959,0.11211331515257958
2017-09-29,0.01529,0.020289428589377944,0.020618795581055067,0.04670371216764597,0.1314489271268908,0.1161589271268908
2017-10-31,0.01814,0.023626822027873855,0.022799464587196352,0.05427656853719505,0.13556023501866557,0.11742023501866557
2017-11-30,0.01841,0.021225407443175155,0.022086177787729637,0.05028563454154224,0.1328421643623872,0.11443216436238719
2017-12-29,0.01853,0.022852040453962334,0.022134020026330817,0.052647600700389124,0.1277120228217755,0.10918202282177548
2018-01-31,0.0184,0.02515322430906993,0.023952573919360377,0.05934297257634502,0.1465514174230691,0.1281514174230691
2018-02-28,0.018349999999999998,0.023988563558890695,0.025019658333595478,0.05710037015743766,0.14553445081531585,0.12718445081531585
2018-03-30,0.01889,0.022772922831699117,0.024296733096011984,0.05401973185240597,0.139018299916789,0.12012829991678899
2018-04-30,0.01845,0.022950180104551552,0.024551411589247528,0.05719177890508911,0.14509924491900833,0.12664924491900834
2018-05-31,0.01849,0.022891313509705705,0.02392524893105434,0.05720328511910844,0.14359145685914962,0.1251014568591496
