Date;Switzerland;France;US;China;Italy;UK;Australia;Germany;Japan;Spain;Canada;SouthKorea
31.08.2007;453.22;2475.73;14382.36;3093.34;2070.58;2917.26;855.51;3198.6;4424.38;1361.63;1436.51;1110.41
28.09.2007;458.865;2516.05;14458.68;3201.03;2100.185;2964.945;876.735;3248.86;4459.735;1385.28;1474.85;1125.39
31.10.2007;462.6283333;2542.93;14509.56;3272.823333;2119.921667;2996.735;890.885;3282.366667;4483.305;1401.046667;1500.41;1135.376667
30.11.2007;464.51;2556.37;14535;3308.72;2129.79;3012.63;897.96;3299.12;4495.09;1408.93;1513.19;1140.37
31.12.2007;472.745;2609.865;14608.25;3433.415;2171.71;3057.715;923.27;3365.19;4587.855;1441.89;1574.825;1156.585
31.01.2008;478.235;2645.528333;14657.08333;3516.545;2199.656667;3087.771667;940.1433333;3409.236667;4649.698333;1463.863333;1615.915;1167.395
29.02.2008;480.98;2663.36;14681.5;3558.11;2213.63;3102.8;948.58;3431.26;4680.62;1474.85;1636.46;1172.8
31.03.2008;493.915;2724.875;14666.27;3674.015;2262.205;3128.415;974.615;3506.255;4857.525;1510.09;1633.405;1180.755
30.04.2008;502.5383333;2765.885;14656.11667;3751.285;2294.588333;3145.491667;991.9716667;3556.251667;4975.461667;1533.583333;1631.368333;1186.058333
30.05.2008;506.85;2786.39;14651.04;3789.92;2310.78;3154.03;1000.65;3581.25;5034.43;1545.33;1630.35;1188.71
30.06.2008;521.29;2850.875;14728.325;3933.74;2364.565;3166.415;1028.4;3660.295;5035.13;1583.07;1645.71;1186.2
31.07.2008;530.9166667;2893.865;14779.84833;4029.62;2400.421667;3174.671667;1046.9;3712.991667;5035.596667;1608.23;1655.95;1184.526667
29.08.2008;535.73;2915.36;14805.61;4077.56;2418.35;3178.8;1056.15;3739.34;5035.83;1620.81;1661.07;1183.69
30.09.2008;545.725;2954.32;14820.4;4220.545;2447.885;3159.185;1075.745;3785.66;4917.985;1644.24;1644.5;1174.11
31.10.2008;552.3883333;2980.293333;14830.26;4315.868333;2467.575;3146.108333;1088.808333;3816.54;4839.421667;1659.86;1633.453333;1167.723333
28.11.2008;555.72;2993.28;14835.19;4363.53;2477.42;3139.57;1095.34;3831.98;4800.14;1667.67;1627.93;1164.53
31.12.2008;555.8;2961.76;14697.365;4482.67;2444.16;3043.775;1072.725;3787.41;5061.03;1650.315;1483.58;1117.155
30.01.2009;555.8533333;2940.746667;14605.48167;4562.096667;2421.986667;2979.911667;1057.648333;3757.696667;5234.956667;1638.745;1387.346667;1085.571667
27.02.2009;555.88;2930.24;14559.54;4601.81;2410.9;2947.98;1050.11;3742.84;5321.92;1632.96;1339.23;1069.78
31.03.2009;549.665;2872.305;14477.045;4658.545;2358.265;2827.12;1020.865;3657.945;5260.25;1600.505;1295.315;1024.19
30.04.2009;545.5216667;2833.681667;14422.04833;4696.368333;2323.175;2746.546667;1001.368333;3601.348333;5219.136667;1578.868333;1266.038333;993.7966667
29.05.2009;543.45;2814.37;14394.55;4715.28;2305.63;2706.26;991.62;3573.05;5198.58;1568.05;1251.4;978.6
30.06.2009;536.4;2752.61;14373.7;4763.505;2249.255;2611.155;966.355;3487.305;5127.29;1532.135;1289.695;952.21
31.07.2009;531.7;2711.436667;14359.8;4795.655;2211.671667;2547.751667;949.5116667;3430.141667;5079.763333;1508.191667;1315.225;934.6166667
31.08.2009;529.35;2690.85;14352.85;4811.73;2192.88;2516.05;941.09;3401.56;5056;1496.22;1327.99;925.82
30.09.2009;528.445;2660.955;14386.58;4866.785;2166.825;2459.71;931.685;3362.015;5138.545;1478.43;1378.555;911.72
30.10.2009;527.8416667;2641.025;14409.06667;4903.488333;2149.455;2422.15;925.415;3335.651667;5193.575;1466.57;1412.265;902.32
30.11.2009;527.54;2631.06;14420.31;4921.84;2140.77;2403.37;922.28;3322.47;5221.09;1460.64;1429.12;897.62
31.12.2009;535.89;2665.34;14524.165;5011.82;2168.815;2412.85;961.335;3364.725;5347.66;1475.31;1477.785;924.2
29.01.2010;541.4566667;2688.193333;14593.40167;5071.806667;2187.511667;2419.17;987.3716667;3392.895;5432.04;1485.09;1510.228333;941.92
26.02.2010;544.24;2699.62;14628.02;5101.8;2196.86;2422.33;1000.39;3406.98;5474.23;1489.98;1526.45;950.78
31.03.2010;551.5;2723.485;14674.685;5201.7;2214.805;2454.115;1043.135;3445.535;5471.785;1499.78;1553.64;988.14
30.04.2010;556.34;2739.395;14705.795;5268.3;2226.768333;2475.305;1071.631667;3471.238333;5470.155;1506.313333;1571.766667;1013.046667
31.05.2010;558.76;2747.35;14721.35;5301.6;2232.75;2485.9;1085.88;3484.09;5469.34;1509.58;1580.83;1025.5
30.06.2010;561.32;2734.385;14823.725;5415.605;2220.98;2486.235;1116.905;3475.185;5451.445;1497.735;1594.845;1050.6
30.07.2010;563.0266667;2725.741667;14891.975;5491.608333;2213.133333;2486.458333;1137.588333;3469.248333;5439.515;1489.838333;1604.188333;1067.333333
31.08.2010;563.88;2721.42;14926.1;5529.61;2209.21;2486.57;1147.93;3466.28;5433.55;1485.89;1608.86;1075.7
30.09.2010;568.21;2700.235;15003.01;5654.715;2188.235;2479.045;1173.05;3444.835;5666.865;1468.315;1605.645;1092.7
29.10.2010;571.0966667;2686.111667;15054.28333;5738.118333;2174.251667;2474.028333;1189.796667;3430.538333;5822.408333;1456.598333;1603.501667;1104.033333
30.11.2010;572.54;2679.05;15079.92;5779.82;2167.26;2471.52;1198.17;3423.39;5900.18;1450.74;1602.43;1109.7
31.12.2010;578.755;2662.075;15160.38;5937.67;2151.375;2473.755;1225.955;3408.94;5979.94;1437.07;1641.445;1127.055
31.01.2011;582.8983333;2650.758333;15214.02;6042.903333;2140.785;2475.245;1244.478333;3399.306667;6033.113333;1427.956667;1667.455;1138.625
28.02.2011;584.97;2645.1;15240.84;6095.52;2135.49;2475.99;1253.74;3394.49;6059.7;1423.4;1680.46;1144.41
31.03.2011;596.38;2655.15;15263.335;6248.305;2142.645;2500.16;1284.86;3417.44;6022.785;1421.395;1721.74;1156.975
29.04.2011;603.9866667;2661.85;15278.33167;6350.161667;2147.415;2516.273333;1305.606667;3432.74;5998.175;1420.058333;1749.26;1165.351667
31.05.2011;607.79;2665.2;15285.83;6401.09;2149.8;2524.33;1315.98;3440.39;5985.87;1419.39;1763.02;1169.54
30.06.2011;628.88;2718.655;15391.01;6587.955;2191.485;2560.86;1360.38;3516.88;5965.96;1441.93;1790.54;1187.015
29.07.2011;642.94;2754.291667;15461.13;6712.531667;2219.275;2585.213333;1389.98;3567.873333;5952.686667;1456.956667;1808.886667;1198.665
31.08.2011;649.97;2772.11;15496.19;6774.82;2233.17;2597.39;1404.78;3593.37;5946.05;1464.47;1818.06;1204.49
30.09.2011;670.225;2812.21;15544.02;6978.235;2264.01;2619.31;1444.42;3654.065;6161.69;1478.85;1820.41;1224.045
31.10.2011;683.7283333;2838.943333;15575.90667;7113.845;2284.57;2633.923333;1470.846667;3694.528333;6305.45;1488.436667;1821.976667;1237.081667
30.11.2011;690.48;2852.31;15591.85;7181.65;2294.85;2641.23;1484.06;3714.76;6377.33;1493.23;1822.76;1243.6
30.12.2011;696.79;2858.4;15694.155;7370.71;2295.535;2651.51;1499.385;3729.495;6385.055;1487.215;1797.505;1249.07
31.01.2012;700.9966667;2862.46;15762.35833;7496.75;2295.991667;2658.363333;1509.601667;3739.318333;6390.205;1483.205;1780.668333;1252.716667
29.02.2012;703.1;2864.49;15796.46;7559.77;2296.22;2661.79;1514.71;3744.23;6392.78;1481.2;1772.25;1254.54
30.03.2012;705.36;2855.635;15908.11;7696.155;2281.945;2660.97;1532.97;3735.315;6357.9;1469.255;1792.59;1260.385
30.04.2012;706.8666667;2849.731667;15982.54333;7787.078333;2272.428333;2660.423333;1545.143333;3729.371667;6334.646667;1461.291667;1806.15;1264.281667
31.05.2012;707.62;2846.78;16019.76;7832.54;2267.67;2660.15;1551.23;3726.4;6323.02;1457.31;1812.93;1266.23
29.06.2012;701.33;2812.095;16086.01;7955.485;2231.5;2659.745;1548.635;3683.98;6249.045;1430.655;1806.975;1262.855
31.07.2012;697.1366667;2788.971667;16130.17667;8037.448333;2207.386667;2659.475;1546.905;3655.7;6199.728333;1412.885;1803.005;1260.605
31.08.2012;695.04;2777.41;16152.26;8078.43;2195.33;2659.34;1546.04;3641.56;6175.07;1404;1801.02;1259.48
28.09.2012;682.37;2740.99;16204.705;8179.04;2157.16;2667.66;1548.09;3595.385;6214.89;1377.49;1820.17;1257.53
31.10.2012;673.9233333;2716.71;16239.66833;8246.113333;2131.713333;2673.206667;1549.456667;3564.601667;6241.436667;1359.816667;1832.936667;1256.23
30.11.2012;669.7;2704.57;16257.15;8279.65;2118.99;2675.98;1550.14;3549.21;6254.71;1350.98;1839.32;1255.58
31.12.2012;668.925;2695.425;16308.005;8408.78;2103.79;2695.115;1559.61;3540.205;6164.9;1338.42;1850.06;1267.345
31.01.2013;668.4083333;2689.328333;16341.90833;8494.866667;2093.656667;2707.871667;1565.923333;3534.201667;6105.026667;1330.046667;1857.22;1275.188333
28.02.2013;668.15;2686.28;16358.86;8537.91;2088.59;2714.25;1569.08;3531.2;6075.09;1325.86;1860.8;1279.11
29.03.2013;668.42;2691.96;16464.225;8647.725;2085.49;2722.555;1572.05;3541.875;5743.18;1323.28;1861.35;1290.865
30.04.2013;668.6;2695.746667;16534.46833;8720.935;2083.423333;2728.091667;1574.03;3548.991667;5521.906667;1321.56;1861.716667;1298.701667
31.05.2013;668.69;2697.64;16569.59;8757.54;2082.39;2730.86;1575.02;3552.55;5411.27;1320.7;1861.9;1302.62
28.06.2013;669.885;2709.245;16603.76;8885.78;2084.595;2734.62;1576.58;3572.3;5248.965;1321.27;1853.065;1313.265
31.07.2013;670.6816667;2716.981667;16626.54;8971.273333;2086.065;2737.126667;1577.62;3585.466667;5140.761667;1321.65;1847.175;1320.361667
30.08.2013;671.08;2720.85;16637.93;9014.02;2086.8;2738.38;1578.14;3592.05;5086.66;1321.84;1844.23;1323.91
30.09.2013;675.635;2744.405;16743.34;9169.77;2100.91;2744.985;1560.81;3629.66;5104.78;1329.55;1842.63;1335.38
31.10.2013;678.6716667;2760.108333;16813.61333;9273.603333;2110.316667;2749.388333;1549.256667;3654.733333;5116.86;1334.69;1841.563333;1343.026667
29.11.2013;680.19;2767.96;16848.75;9325.52;2115.02;2751.59;1543.48;3667.27;5122.9;1337.26;1841.03;1346.85
31.12.2013;684.62;2790.535;16965.945;9488.465;2128.275;2770.24;1530.61;3703.675;5085.86;1346.21;1841.51;1359.355
31.01.2014;687.5733333;2805.585;17044.075;9597.095;2137.111667;2782.673333;1522.03;3727.945;5061.166667;1352.176667;1841.83;1367.691667
28.02.2014;689.05;2813.11;17083.14;9651.41;2141.53;2788.89;1517.74;3740.08;5048.82;1355.16;1841.99;1371.86
31.03.2014;694.415;2832.73;17093.85;9761.305;2155.515;2829.355;1498.575;3780.095;5016.745;1361.85;1811.635;1383.205
30.04.2014;697.9916667;2845.81;17100.99;9834.568333;2164.838333;2856.331667;1485.798333;3806.771667;4995.361667;1366.31;1791.398333;1390.768333
30.05.2014;699.78;2852.35;17104.56;9871.2;2169.5;2869.82;1479.41;3820.11;4984.67;1368.54;1781.28;1394.55
30.06.2014;706.305;2873.735;17268.735;9956.305;2184.64;2921.5;1474;3861.715;5001.82;1378.09;1802.405;1417.055
31.07.2014;710.655;2887.991667;17378.185;10013.04167;2194.733333;2955.953333;1470.393333;3889.451667;5013.253333;1384.456667;1816.488333;1432.058333
29.08.2014;712.83;2895.12;17432.91;10041.41;2199.78;2973.18;1468.59;3903.32;5018.97;1387.64;1823.53;1439.56
30.09.2014;715.85;2901.14;17577.285;10136.305;2201.8;3016.075;1474.64;3920.65;4977.85;1390;1836.865;1459.32
31.10.2014;717.8633333;2905.153333;17673.535;10199.56833;2203.146667;3044.671667;1478.673333;3932.203333;4950.436667;1391.573333;1845.755;1472.493333
28.11.2014;718.87;2907.16;17721.66;10231.2;2203.82;3058.97;1480.69;3937.98;4936.73;1392.36;1850.2;1479.08
31.12.2014;714.895;2882.755;17785.785;10319.175;2183.73;3063.175;1468.715;3916.415;4731.115;1381.87;1811.395;1481.89
30.01.2015;712.245;2866.485;17828.535;10377.825;2170.336667;3065.978333;1460.731667;3902.038333;4594.038333;1374.876667;1785.525;1483.763333
27.02.2015;710.92;2858.35;17849.91;10407.15;2163.64;3067.38;1456.74;3894.85;4525.5;1371.38;1772.59;1484.7
31.03.2015;706.34;2799.62;17917.045;10464.89;2115.85;3045.005;1436.39;3818.09;4484.03;1345.495;1686.725;1489.225
30.04.2015;703.2866667;2760.466667;17961.80167;10503.38333;2083.99;3030.088333;1422.823333;3766.916667;4456.383333;1328.238333;1629.481667;1492.241667
29.05.2015;701.76;2740.89;17984.18;10522.63;2068.06;3022.63;1416.04;3741.33;4442.56;1319.61;1600.86;1493.75
30.06.2015;697.34;2676.2;18101.79;10624.63;2017.89;2999.595;1386.665;3659.315;4412.3;1291.81;1607.58;1492.52
31.07.2015;694.3933333;2633.073333;18180.19667;10692.63;1984.443333;2984.238333;1367.081667;3604.638333;4392.126667;1273.276667;1612.06;1491.7
31.08.2015;692.92;2611.51;18219.4;10726.63;1967.72;2976.56;1357.29;3577.3;4382.04;1264.01;1614.3;1491.29
30.09.2015;688.57;2560.92;18282.055;10783.93;1928.795;2957.89;1320.49;3513.43;4372.45;1243.345;1571.99;1479.435
30.10.2015;685.67;2527.193333;18323.825;10822.13;1902.845;2945.443333;1295.956667;3470.85;4366.056667;1229.568333;1543.783333;1471.531667
30.11.2015;684.22;2510.33;18344.71;10841.23;1889.87;2939.22;1283.69;3449.56;4362.86;1222.68;1529.68;1467.58
31.12.2015;682.175;2475.345;18347.77;10875.6;1863.06;2934.4;1259.07;3404.79;4370.575;1209.41;1510.54;1466.785
29.01.2016;680.8116667;2452.021667;18349.81;10898.51333;1845.186667;2931.186667;1242.656667;3374.943333;4375.718333;1200.563333;1497.78;1466.255
29.02.2016;680.13;2440.36;18350.83;10909.97;1836.25;2929.58;1234.45;3360.02;4378.29;1196.14;1491.4;1465.99
31.03.2016;677.255;2440.55;18387.555;10933.41;1838.215;2922.68;1223.975;3366.66;4513.47;1198.15;1474.425;1459.03
29.04.2016;675.3383333;2440.676667;18412.03833;10949.03667;1839.525;2918.08;1216.991667;3371.086667;4603.59;1199.49;1463.108333;1454.39
31.05.2016;674.38;2440.74;18424.28;10956.85;1840.18;2915.78;1213.5;3373.3;4648.65;1200.16;1457.45;1452.07
30.06.2016;672.915;2451.96;18530.765;10980.425;1850.655;2905.445;1211.85;3396.225;4801.08;1208.05;1505.545;1451.75
29.07.2016;671.9383333;2459.44;18601.755;10996.14167;1857.638333;2898.555;1210.75;3411.508333;4902.7;1213.31;1537.608333;1451.536667
31.08.2016;671.45;2463.18;18637.25;11004;1861.13;2895.11;1210.2;3419.15;4953.51;1215.94;1553.64;1451.43
30.09.2016;671.615;2467.845;18721.995;11029.49;1867.71;2851.11;1222.265;3434.225;5091.765;1221.82;1556.99;1466.97
31.10.2016;671.725;2470.955;18778.49167;11046.48333;1872.096667;2821.776667;1230.308333;3444.275;5183.935;1225.74;1559.223333;1477.33
30.11.2016;671.78;2472.51;18806.74;11054.98;1874.29;2807.11;1234.33;3449.3;5230.02;1227.7;1560.34;1482.51
30.12.2016;671.775;2471.835;18899.31;11090.915;1875.93;2755.115;1250.7;3455.78;5070.76;1230.19;1554.3;1491.78
31.01.2017;671.7716667;2471.385;18961.02333;11114.87167;1877.023333;2720.451667;1261.613333;3460.1;4964.586667;1231.85;1550.273333;1497.96
28.02.2017;671.77;2471.16;18991.88;11126.85;1877.57;2703.12;1267.07;3462.26;4911.5;1232.68;1548.26;1501.05
31.03.2017;671.56;2465.375;19091.155;11198.945;1873.625;2670.54;1287.14;3459.67;4836.695;1232.8;1570.18;1517.785
28.04.2017;671.42;2461.518333;19157.33833;11247.00833;1870.995;2648.82;1300.52;3457.943333;4786.825;1232.88;1584.793333;1528.941667
31.05.2017;671.35;2459.59;19190.43;11271.04;1869.68;2637.96;1307.21;3457.08;4761.89;1232.92;1592.1;1534.52
30.06.2017;670.77;2460.59;19273.54;11347.455;1869.51;2610.69;1318.545;3460.51;4825.075;1236.17;1588.28;1548.535
31.07.2017;670.3833333;2461.256667;19328.94667;11398.39833;1869.396667;2592.51;1326.101667;3462.796667;4867.198333;1238.336667;1585.733333;1557.878333
31.08.2017;670.19;2461.59;19356.65;11423.87;1869.34;2583.42;1329.88;3463.94;4888.26;1239.42;1584.46;1562.55
29.09.2017;672.315;2488.95;19484.175;11577.895;1888.08;2593.42;1347.375;3506.895;4918.025;1254.64;1647.6;1575.105
31.10.2017;673.7316667;2507.19;19569.19167;11680.57833;1900.573333;2600.086667;1359.038333;3535.531667;4937.868333;1264.786667;1689.693333;1583.475
30.11.2017;674.44;2516.31;19611.7;11731.92;1906.82;2603.42;1364.87;3549.85;4947.79;1269.86;1710.74;1587.66
29.12.2017;677.385;2555.81;19765.305;11954.76;1935.7;2636.735;1375.76;3611.045;4914.245;1291.55;1713.71;1606.08
31.01.2018;679.3483333;2582.143333;19867.70833;12103.32;1954.953333;2658.945;1383.02;3651.841667;4891.881667;1306.01;1715.69;1618.36
28.02.2018;680.33;2595.31;19918.91;12177.6;1964.58;2670.05;1386.65;3672.24;4880.7;1313.24;1716.68;1624.5
30.03.2018;687.865;2652.065;20041.035;12430.555;2006.4;2719.73;1399.98;3756.89;4968.615;1343.57;1729.085;1646.64
30.04.2018;692.8883333;2689.901667;20122.45167;12599.19167;2034.28;2752.85;1408.866667;3813.323333;5027.225;1363.79;1737.355;1661.4
31.05.2018;695.4;2708.82;20163.16;12683.51;2048.22;2769.41;1413.31;3841.54;5056.53;1373.9;1741.49;1668.78
29.06.2018;698.53;2743.17;20336.67;12948.2;2073.31;2802.72;1423.605;3895.35;5045.305;1392.89;1730.7;1686.435
31.07.2018;700.6166667;2766.07;20452.34333;13124.66;2090.036667;2824.926667;1430.468333;3931.223333;5037.821667;1405.55;1723.506667;1698.205
31.08.2018;701.66;2777.52;20510.18;13212.89;2098.4;2836.03;1433.9;3949.16;5034.08;1411.88;1719.91;1704.09
28.09.2018;702.41;2781.92;20629.965;13322.87;2098.695;2849.005;1429.385;3955.735;4963.66;1415.485;1718.305;1710.785
31.10.2018;702.91;2784.853333;20709.82167;13396.19;2098.891667;2857.655;1426.375;3960.118333;4916.713333;1417.888333;1717.235;1715.248333
30.11.2018;703.16;2786.32;20749.75;13432.85;2098.99;2861.98;1424.87;3962.31;4893.24;1419.09;1716.7;1717.48
31.12.2018;704.27;2783.555;20823.775;13507.915;2092.45;2862.155;1422.16;3958.725;4871.625;1419.41;1702.155;1719.435
31.01.2019;705.01;2781.711667;20873.125;13557.95833;2088.09;2862.271667;1420.353333;3956.335;4857.215;1419.623333;1692.458333;1720.738333
28.02.2019;705.38;2780.79;20897.8;13582.98;2085.91;2862.33;1419.45;3955.14;4850.01;1419.73;1687.61;1721.39
29.03.2019;702.41;2762.375;20998.315;13608.085;2068.315;2852.08;1410.565;3930.945;4933.665;1411.68;1693.71;1713.205
30.04.2019;700.43;2750.098333;21065.325;13624.82167;2056.585;2845.246667;1404.641667;3914.815;4989.435;1406.313333;1697.776667;1707.748333
31.05.2019;699.44;2743.96;21098.83;13633.19;2050.72;2841.83;1401.68;3906.75;5017.32;1403.63;1699.81;1705.02
28.06.2019;698.705;2733.91;21219.55;13656.395;2037.615;2833.205;1397.465;3889.74;5037.19;1399.445;1711.395;1691.795
31.07.2019;698.215;2727.21;21300.03;13671.865;2028.878333;2827.455;1394.655;3878.4;5050.436667;1396.655;1719.118333;1682.978333
30.08.2019;697.97;2723.86;21340.27;13679.6;2024.51;2824.58;1393.25;3872.73;5057.06;1395.26;1722.98;1678.57
30.09.2019;698.935;2718.56;21441.405;13754.94;2017.035;2816.025;1391.495;3864.565;5129.37;1393.52;1737.135;1666.37
31.10.2019;699.5783333;2715.026667;21508.82833;13805.16667;2012.051667;2810.321667;1390.325;3859.121667;5177.576667;1392.36;1746.571667;1658.236667
29.11.2019;699.9;2713.26;21542.54;13830.28;2009.56;2807.47;1389.74;3856.4;5201.68;1391.78;1751.29;1654.17
31.12.2019;701.655;2711.235;21634.66;14077.085;2005.315;2817.79;1388.47;3854.725;5130.25;1392.65;1761.345;1648.505
31.01.2020;702.825;2709.885;21696.07333;14241.62167;2002.485;2824.67;1387.623333;3853.608333;5082.63;1393.23;1768.048333;1644.728333
28.02.2020;703.41;2709.21;21726.78;14323.89;2001.07;2828.11;1387.2;3853.05;5058.82;1393.52;1771.4;1642.84

